UT,Origin,Target,PhaseAngle
1863263777,15,4,80.69
1863280587,1,16,117.22
1863516105,16,4,171.45
1863640804,4,5,45.48
1863671371,4,1,68.51
1863785036,5,16,119.97
1863796179,16,1,-97.91
1864042141,4,16,123.16
1864435180,4,15,115.13
1864681709,4,6,93.90
1864694671,1,4,80.13
1864717205,6,4,-86.37
1864866671,6,5,-161.96
1865023205,8,4,-163.11
1865143642,5,15,105.77
1865334932,16,4,123.60
1865431590,15,4,62.78
1865468105,4,8,106.38
1865756647,1,15,98.41
1865781699,16,5,6.48
1866275224,4,16,123.83
1866512243,5,4,-131.58
1866531023,4,1,81.85
1866700659,4,15,116.35
1866854482,4,5,72.40
1866977416,5,6,71.49
1867006689,6,4,-116.77
1867065776,15,1,-54.87
1867123038,4,6,95.72
1867186598,16,4,68.57
1867395883,15,5,23.88
1867402167,8,4,-148.00
1867715437,15,4,57.43
1867749949,8,5,-124.47
1867764206,4,8,105.67
1868166759,1,4,123.07
1868169145,5,8,99.66
1868180473,6,8,79.40
1868507988,4,16,124.44
1868966893,4,15,117.03
1869073584,16,4,-3.37
1869120344,6,1,-86.43
1869180766,4,1,82.85
1869243835,6,4,-154.60
1869552118,5,16,121.45
1869662389,4,6,93.72
1869761827,8,4,-138.24
1869796097,5,4,-132.88
1870061895,4,8,105.06
1870141192,15,4,66.50
1870606520,16,5,-54.75
1870740474,4,16,125.00
1870776433,1,8,92.75
1870851763,1,6,51.30
1870858573,16,6,-140.69
1870869089,4,5,64.32
1870998532,16,4,-76.17
1871062238,1,4,123.12
1871235555,4,15,117.12
1871359006,5,15,105.68
1871560100,6,4,-173.00
1871566991,16,15,99.33
1871677372,16,1,-160.57
1872100415,8,4,-132.44
1872358100,4,6,89.12
1872359797,4,8,104.55
1872368122,4,1,67.32
1872369575,6,16,114.25
1872576691,6,5,177.93
1872734907,15,4,95.46
1872782626,1,16,119.53
1872811161,8,6,-8.56
1872964412,16,4,-126.86
1872972717,4,16,125.50
1873436529,8,1,1.56
1873503991,1,4,82.67
1873508740,4,15,116.51
1873927032,5,4,-75.74
1874047039,6,4,173.43
1874166099,8,5,-100.47
1874201120,5,8,98.37
1874218710,15,5,57.09
1874394527,4,5,45.42
1874417115,8,4,-129.74
1874656553,4,8,104.16
1874974316,16,4,-160.05
1875024395,16,8,-92.78
1875033367,4,6,87.51
1875204753,4,16,125.95
1875320593,5,16,122.55
1875322875,4,1,80.29
1875324448,15,6,-173.59
1875376715,5,6,61.51
1875514665,15,4,-174.67
1875690813,16,5,-99.11
1875789384,4,15,115.07
1876712039,8,4,-129.64
1876804100,1,4,119.64
1876837728,1,15,90.40
1876904702,6,4,-170.41
1876950955,4,8,103.90
1877031758,16,4,177.11
1877116283,5,4,-162.76
1877194723,1,5,-51.20
1877436614,4,16,126.35
1877573198,4,6,88.52
1877740020,5,15,99.18
1877850240,4,5,72.77
1877856982,5,1,35.37
1877969037,4,1,83.94
1878081975,4,15,112.60
1878471696,15,4,-47.89
1878986123,8,4,-131.83
1879140599,16,4,161.73
1879242047,4,8,103.78
1879668333,4,16,126.70
1879872375,1,4,126.41
1879951928,6,4,-107.05
1880024376,4,6,91.18
1880227473,5,8,97.66
1880309863,16,1,163.03
1880380613,8,5,-88.41
1880393834,4,15,108.87
1880405149,15,1,24.75
1880827032,5,4,-120.25
1881003409,1,8,91.25
1881038459,4,1,67.69
1881091942,5,16,123.30
1881092444,16,5,-123.27
1881240948,8,4,-136.08
1881305126,16,4,152.91
1881529168,4,8,103.79
1881536276,15,4,30.45
1881737721,6,5,-159.08
1881850660,4,5,60.29
1881899941,4,16,127.00
1882297168,1,16,120.80
1882327949,1,4,87.95
1882446279,4,6,94.43
1882470161,6,4,-89.51
1882737078,4,15,103.68
1882832218,15,5,-171.40
1883478486,8,4,-142.17
1883530207,16,4,150.86
1883811841,5,6,70.60
1883811945,4,8,103.92
1883865759,8,1,9.82
1884108632,4,1,78.43
1884131468,4,16,127.26
1884446531,5,15,83.99
1884562242,15,4,158.97
1884735590,6,4,-124.21
1884871217,6,15,35.69
1884898627,4,6,95.68
1884904779,5,4,-71.17
1885045867,4,5,57.30
1885129021,4,15,97.11
1885400881,1,4,113.87
1885700850,8,4,-149.86
1885821138,16,4,156.22
1886090252,4,8,104.16
1886240939,5,8,97.67
1886362945,4,16,127.47
1886373913,8,5,-89.58
1886763777,4,1,84.51
1886867747,5,16,123.72
1886887190,16,5,-122.49
1886979726,6,4,-160.15
1887387719,15,4,-111.75
1887466953,4,6,92.90
1887578237,4,15,90.41
1887846085,5,4,-166.02
1887910055,8,4,-158.93
1888184033,16,4,170.53
1888364160,4,8,104.50
1888431297,16,6,-160.07
1888558511,6,1,-86.09
1888594403,4,16,127.63
1888670382,1,4,128.19
1888851398,4,5,72.10
1889320379,6,4,173.02
1889343499,6,5,175.57
1889451860,1,15,59.92
1889698255,4,1,70.08
1889801563,6,8,79.20
1889936100,15,4,-97.62
1890015095,16,1,168.33
1890050210,4,15,86.37
1890107845,8,4,-169.15
1890178159,4,6,88.52
1890625616,16,4,-161.89
1890633873,4,8,104.93
1890760063,1,6,42.66
1890825872,4,16,127.75
1890942770,6,16,115.64
1891151580,15,5,-82.08
1891159374,1,4,94.70
1891169024,1,8,92.12
1891311628,5,15,73.56
1891748406,1,5,-56.51
1891836218,1,16,121.09
1891854187,6,4,174.61
1891858591,5,4,-107.84
1892150174,5,6,63.01
1892165941,8,5,-102.73
1892231307,15,4,-112.24
1892237213,5,8,98.37
1892295560,8,4,178.35
1892488820,4,15,86.46
1892511886,5,1,36.97
1892649797,5,16,123.80
1892815475,4,5,55.66
1892829058,4,6,87.56
1892886157,4,1,76.32
1892899687,4,8,105.42
1893057383,4,16,127.83
1893153577,16,4,-107.88
1893177692,16,5,-90.45
1893192984,8,6,-22.25
1893312044,8,15,-68.28
1893651661,8,1,-4.36
1893996972,1,4,104.62
1894341584,15,4,-144.92
1894474227,8,4,167.19
1894804497,6,4,-163.12
1894876032,4,15,89.52
1894904910,15,8,58.30
1895021358,15,1,101.77
1895161945,4,8,105.97
1895288971,4,16,127.85
1895347663,4,6,88.89
1895562129,4,1,84.61
1895776777,16,4,-14.27
1895850449,5,4,-73.28
1895904407,4,5,65.95
1896334716,15,4,167.71
1896644644,8,4,154.26
1897173739,15,5,-118.15
1897221433,4,15,93.89
1897421009,4,8,106.56
1897453024,1,4,128.59
1897520669,4,16,127.83
1897770275,6,4,-96.05
1897787107,5,15,84.18
1897789174,4,6,91.81
1897800220,8,5,-125.03
1898215518,5,8,99.61
1898262193,15,4,111.04
1898379113,4,1,73.70
1898440219,5,16,123.54
1898505091,16,4,68.15
1898600844,6,5,-156.39
1898760395,5,4,-158.21
1898807453,8,4,140.55
1899538054,4,15,98.47
1899677238,4,8,107.17
1899752514,4,16,127.75
1899853514,4,5,70.52
1899993329,1,4,101.98
1900106780,16,5,-19.81
1900158816,15,4,32.42
1900211814,4,6,94.89
1900215124,6,4,-94.23
1900646102,5,6,69.57
1900835406,1,15,82.55
1900963410,8,4,126.12
1901250093,1,8,94.72
1901337716,16,1,-123.23
1901349408,16,4,136.13
1901415233,1,16,120.34
1901652830,4,1,74.03
1901835579,4,15,102.71
1901930980,4,8,107.80
1901984544,4,16,127.63
1902048099,15,4,-61.40
1902249435,15,5,162.36
1902464027,6,4,-131.64
1902645116,1,4,93.51
1902678147,4,6,95.50
1902885036,5,4,-96.10
1903000012,8,1,-32.51
1903113345,8,4,110.99
1903329943,8,5,-153.13
1903753373,4,5,50.69
1903947796,15,4,-135.06
1903960335,15,1,16.34
1904015638,5,15,96.72
1904120425,4,15,106.40
1904177883,5,8,101.13
1904182559,4,8,108.44
1904216801,4,16,127.44
1904241658,5,16,122.90
1904322241,16,4,-103.57
1904361963,4,1,84.30
1904681052,15,6,-167.45
1904719036,6,4,-164.91
1905258520,8,4,95.21
1905277720,4,6,92.00
1905873891,15,4,167.96
1906127760,6,5,173.81
1906215926,1,4,127.87
1906396830,4,15,109.52
1906432278,4,8,109.07
1906449331,4,16,127.21
1906513049,1,5,-53.37
1906743961,5,4,-88.65
1906852085,4,5,70.20
1907086891,6,4,172.72
1907096998,4,1,77.21
1907219670,15,5,84.93
1907288675,5,1,35.34
1907400232,8,4,78.79
1907437067,16,4,63.32
1907842623,15,4,129.55
1907875679,16,5,101.03
1907995203,4,6,88.07
1908451954,6,1,-78.20
1908667700,4,15,112.08
1908680412,4,8,109.68
1908682186,4,16,126.91
1908809619,8,5,176.35
1908826351,1,4,109.09
1908926712,5,6,64.58
1909540161,8,4,61.78
1909675997,6,4,176.40
1909748698,5,4,-147.24
1909785653,6,16,112.29
1909871444,15,4,96.82
1910057519,5,16,121.81
1910127962,5,8,102.70
1910173324,5,15,104.08
1910277765,6,8,87.99
1910405302,4,1,71.67
1910619950,4,6,87.68
1910707866,16,4,-168.46
1910796264,6,15,84.11
1910853099,4,5,68.12
1910909631,1,6,34.08
1910915419,4,16,126.54
1910927218,4,8,110.27
1910935168,4,15,114.12
1911056698,1,16,118.29
1911263576,1,8,97.73
1911359386,1,4,84.54
1911474265,1,15,97.56
1911680096,8,4,44.27
1911979780,15,4,72.46
1912183732,8,1,-64.83
1912331380,8,6,-49.06
1912555524,15,5,32.91
1912706942,6,4,-153.43
1912889967,15,1,-50.60
1913119511,4,6,89.32
1913149095,4,16,126.11
1913161520,4,1,83.59
1913172927,4,8,110.82
1913200935,4,15,115.66
1913288719,16,6,-40.04
1913822036,8,4,26.50
1913901812,5,4,-85.54
1914148408,16,4,60.09
1914189278,15,4,59.11
1914291193,8,5,146.61
1914643193,4,5,46.09
1914953204,1,4,126.39
1915277371,16,1,39.83
1915383284,4,16,125.60
1915417755,4,8,111.34
1915453856,6,5,-153.99
1915466523,4,15,116.68
1915553319,4,6,92.45
1915568738,6,4,-89.00
1915846089,4,1,80.02
1915892325,5,16,120.18
1915968125,8,4,9.57
1916070094,5,8,104.13
1916351155,5,15,106.38
1916524622,15,4,59.10
1916751467,16,5,-66.81
1917479613,5,6,68.42
1917539000,5,4,-124.34
1917618067,4,16,125.01
1917655731,1,4,115.53
1917661905,4,8,111.82
1917733477,4,15,117.14
1917769137,16,4,-88.14
1917831949,4,5,72.21
1917953990,6,4,-100.09
1917978743,4,6,95.27
1918120375,8,4,-11.67
1918747677,15,5,30.73
1919012166,15,4,74.58
1919139293,4,1,69.46
1919822714,8,5,120.46
1919853538,4,16,124.33
1919905565,4,8,112.25
1920003599,4,15,116.97
1920124599,1,4,80.36
1920192933,6,4,-138.88
1920280869,8,4,-27.99
1920462332,4,6,95.16
1920767222,5,4,-135.02
1920796556,1,16,114.38
1921210674,1,5,-53.02
1921241748,1,8,100.12
1921458687,8,1,-92.32
1921573402,16,4,138.41
1921676283,15,4,116.92
1921752230,5,16,117.85
1921846786,4,5,64.93
1921860187,5,1,36.53
1921959203,4,1,82.52
1922008745,5,8,105.30
1922089803,4,16,123.55
1922148917,4,8,112.62
1922279245,4,15,116.06
1922383419,1,15,94.12
1922451683,8,4,-43.56
1922462283,6,4,-168.72
1922637957,5,15,103.18
1922928532,6,5,172.66
1923093764,4,6,91.07
1923657052,1,4,124.35
1924326993,4,16,122.66
1924392138,4,8,112.95
1924527947,15,4,-122.25
1924563841,4,15,114.25
1924616218,4,1,82.07
1924634752,8,4,-57.14
1924860396,6,4,172.52
1924904202,5,4,-76.93
1924975757,15,1,-9.49
1925426748,4,5,44.69
1925448228,8,5,100.46
1925550399,16,4,75.34
1925707684,5,6,66.13
1925808044,4,6,87.76
1926479147,1,4,120.90
1926510813,15,5,117.19
1926565256,4,16,121.66
1926635403,4,8,113.22
1926831930,8,4,-67.96
1926862774,4,15,111.32
1926960901,16,5,-157.12
1927515272,6,4,178.93
1927538999,15,4,-16.27
1927645726,5,16,114.61
1927849726,4,1,67.78
1927948273,5,8,106.10
1928162730,5,4,-159.63
1928406403,4,6,87.86
1928804771,4,16,120.52
1928826190,4,5,72.79
1928857062,6,1,-66.16
1928878892,4,8,113.43
1928922654,1,4,80.95
1929044850,8,4,-75.48
1929174577,5,15,92.06
1929184959,4,15,107.06
1929311019,6,16,99.93
1929664927,16,4,31.02
1930244664,6,8,92.85
1930599598,6,4,-141.14
1930609222,15,4,68.59
1930696135,1,16,107.50
1930716399,1,6,35.95
1930753440,4,1,81.12
1930889133,4,6,89.81
1931045756,4,16,119.24
1931048526,8,1,-107.45
1931122786,4,8,113.58
1931206732,8,5,88.85
1931218035,1,8,101.34
1931275013,8,4,-79.34
1931544788,4,15,101.29
1931797289,5,4,-122.40
1932175084,8,6,-54.57
1932294460,6,5,-151.98
1932318312,1,4,121.58
1932830532,4,5,61.02
1933162956,16,1,-16.82
1933288471,4,16,117.79
1933317158,4,6,93.07
1933350398,6,4,-85.77
1933367279,4,8,113.67
1933399747,4,1,83.46
1933523640,8,4,-79.50
1933574240,15,4,-149.61
1933584431,5,16,110.12
1933848906,16,4,-10.59
1933892826,5,8,106.50
1933959400,4,15,94.41
1934307331,15,6,-100.27
1934311753,5,6,67.16
1934732114,1,15,63.43
1935294371,1,4,124.94
1935489991,15,5,-104.88
1935533238,4,16,116.17
1935612575,4,8,113.70
1935688348,6,4,-106.73
1935747552,4,6,95.54
1935791682,8,4,-76.20
1935808148,1,5,-56.50
1935886269,5,4,-71.59
1936043175,5,15,75.63
1936065830,4,5,55.11
1936295663,15,4,-101.69
1936424296,4,15,88.39
1936532836,4,1,67.26
1936643226,5,1,36.30
1937130566,8,5,87.48
1937740285,1,4,85.02
1937780452,4,16,114.34
1937858898,4,8,113.67
1937923067,6,4,-145.78
1938002770,16,4,-66.45
1938079918,8,4,-70.03
1938106338,16,5,165.20
1938251908,4,6,94.66
1938739896,15,4,-100.58
1938850492,5,4,-166.67
1938888596,4,15,85.94
1939542529,4,1,79.41
1939583252,5,16,103.98
1939744462,6,5,172.09
1939826791,4,5,72.28
1939846260,5,8,106.45
1940030600,4,16,112.29
1940106491,4,8,113.57
1940209956,6,4,-171.39
1940388580,8,4,-61.80
1940684361,15,1,110.18
1940710832,6,15,39.20
1940857788,1,16,95.71
1940913477,4,6,90.19
1940933195,1,4,117.19
1940955178,15,4,-123.13
1941133260,8,1,-104.45
1941223581,1,8,101.20
1941307280,4,15,87.38
1942013096,16,4,-174.62
1942191626,4,1,84.28
1942284287,4,16,109.99
1942355624,4,8,113.40
1942467938,15,5,-91.47
1942493923,5,6,67.62
1942641908,6,4,172.61
1942717487,8,4,-52.33
1942718649,5,15,77.84
1942829214,5,4,-109.92
1943013075,15,4,-160.62
1943240821,8,5,97.59
1943616006,4,6,87.58
1943676752,4,15,91.12
1943798764,4,5,56.48
1944098874,1,4,127.47
1944542256,4,16,107.43
1944606593,4,8,113.17
1944975809,15,4,148.18
1945066121,8,4,-42.17
1945194526,4,1,68.63
1945374308,6,4,-177.54
1945656878,5,16,95.85
1945784893,16,4,57.45
1945811979,5,8,105.95
1946009675,4,15,95.67
1946188818,4,6,88.09
1946523705,1,15,77.11
1946568660,1,4,91.16
1946805393,4,16,104.60
1946838366,5,4,-72.23
1946859730,4,8,112.87
1946888028,15,4,83.76
1946895091,4,5,64.88
1947433306,8,4,-31.54
1947832953,15,5,-158.96
1948317995,4,15,100.16
1948324519,4,1,77.42
1948454652,16,5,71.34
1948473202,6,4,-126.84
1948656903,4,6,90.36
1948779484,15,4,-4.60
1948926628,6,1,-64.23
1949030688,5,15,91.45
1949074714,4,16,101.50
1949115398,4,8,112.50
1949120386,6,5,-150.46
1949265039,16,4,-69.18
1949522457,1,4,109.73
1949540559,8,5,119.17
1949743602,5,4,-159.86
1949817396,8,4,-20.32
1950132977,15,1,34.88
1950198087,1,6,43.25
1950497571,6,8,89.77
1950610018,4,15,104.20
1950630957,1,5,-51.16
1950670835,15,4,-93.07
1950829001,4,5,70.85
1950980290,6,16,62.40
1950988451,4,1,84.61
1951081044,4,6,93.67
1951118236,6,4,-85.70
1951141861,5,6,65.83
1951276165,16,1,-81.68
1951283803,5,1,35.46
1951285948,1,8,99.65
1951351243,4,16,98.16
1951370838,1,16,78.33
1951373993,4,8,112.06
1951792625,5,8,105.01
1951797067,8,1,-81.32
1951803569,5,16,86.25
1952216078,8,4,-8.26
1952444393,16,4,36.02
1952578806,15,4,-156.54
1952783583,15,5,119.05
1952889782,1,4,128.55
1952891199,4,15,107.67
1953419619,6,4,-113.87
1953492454,16,6,-19.91
1953518769,4,6,95.69
1953635739,4,16,94.68
1953635933,4,8,111.55
1953856856,5,4,-98.03
1953860968,4,1,71.80
1953959929,8,6,-29.23
1954519380,15,4,153.10
1954626548,8,4,8.17
1954742288,4,5,51.54
1955165179,4,15,110.57
1955207355,5,15,101.32
1955344100,16,4,148.29
1955401839,1,4,98.28
1955655156,6,4,-152.21
1955901647,4,8,110.97
1955928166,4,16,91.25
1956005252,8,5,149.99
1956047499,4,6,94.01
1956509050,15,4,116.07
1956574061,6,5,172.08
1956710654,16,5,-151.68
1957045410,8,4,26.40
1957090967,15,6,171.06
1957097060,4,1,75.21
1957201907,1,15,96.00
1957434517,4,15,112.93
1957742956,5,4,-84.68
1957789567,5,8,103.69
1957833706,4,5,69.67
1957896101,15,5,52.52
1957962534,6,4,-172.78
1957967384,5,16,78.20
1957999266,16,4,-123.29
1958139381,1,4,99.14
1958171542,4,8,110.32
1958227048,4,16,88.16
1958566089,15,4,86.31
1958734809,4,6,89.40
1958831040,15,1,-42.24
1959285906,5,6,68.97
1959468805,8,4,51.75
1959701143,4,15,114.78
1959787774,4,1,84.51
1960432797,6,4,173.11
1960445963,4,8,109.62
1960447863,16,4,-96.33
1960529237,4,16,85.73
1960710666,15,4,65.86
1960723585,5,4,-149.23
1961366047,5,15,105.93
1961418810,4,6,87.51
1961423580,1,8,96.93
1961663279,1,4,128.35
1961829259,4,5,68.58
1961860548,1,16,68.91
1961892549,8,4,86.43
1961966663,4,15,116.11
1962559870,4,1,75.50
1962575520,8,5,-174.47
1962725022,16,4,-97.20
1962725133,4,8,108.87
1962830670,4,16,84.23
1962911271,8,1,-43.88
1962965704,15,4,57.45
1963226495,16,5,-124.13
1963253557,6,4,-172.75
1963439718,16,1,-14.74
1963617366,15,5,23.61
1963802202,5,8,102.10
1963967623,4,6,88.39
1964048828,5,16,76.23
1964096023,6,15,84.89
1964232586,4,15,116.93
1964235707,1,4,105.55
1964312282,8,4,127.52
1964861028,16,4,-116.71
1964875604,5,4,-87.23
1965009082,4,8,108.10
1965127813,4,16,83.76
1965177363,1,5,-56.75
1965249706,16,15,-121.13
1965356464,15,4,63.01
1965642739,4,5,46.78
1965857200,4,1,72.86
1965929224,6,5,-149.56
1965953421,5,1,36.95
1966323568,6,4,-112.33
1966423188,4,6,90.94
1966500526,4,15,117.16
1966723703,8,4,163.71
1966782299,8,15,-128.97
1966821047,1,4,88.59
1966881095,16,4,-155.58
1967297568,4,8,107.31
1967418590,4,16,84.23
1967588946,5,15,105.46
1967909472,15,4,86.20
1967969289,5,6,64.45
1967988338,1,15,96.57
1968405051,6,1,-70.63
1968560187,5,4,-117.14
1968587674,4,1,83.99
1968671672,16,5,-158.80
1968772452,4,15,116.72
1968805894,16,4,135.96
1968809815,4,5,71.98
1968845344,4,6,94.23
1968874947,6,4,-88.05
1969122752,8,4,-167.48
1969159873,8,5,-139.81
1969552539,1,6,50.03
1969590031,4,8,106.55
1969702359,4,16,85.46
1969827333,5,8,100.44
1969904794,15,1,-33.27
1970018898,5,16,80.23
1970414411,1,4,127.21
1970551821,15,5,63.12
1970645923,15,4,150.40
1970652290,16,4,41.32
1971051058,4,15,115.48
1971148991,6,4,-121.26
1971292988,4,6,95.71
1971294458,4,1,78.70
1971505898,8,4,-151.02
1971631582,1,8,93.77
1971738645,5,4,-137.15
1971855806,1,16,77.42
1971867272,6,8,79.79
1971885571,4,8,105.83
1971979386,4,16,87.25
1972086114,6,16,68.05
1972179292,16,1,-66.02
1972434064,16,4,-36.15
1972824199,4,5,65.53
1973067238,1,4,112.38
1973340388,4,15,113.27
1973389854,6,4,-158.04
1973415770,6,5,172.57
1973484865,16,5,129.40
1973565601,15,4,-71.24
1973638258,16,6,-44.45
1973849504,4,6,93.24
1973870287,8,4,-140.13
1973987464,5,15,98.40
1974054252,8,1,-7.94
1974162513,16,4,-98.80
1974183006,4,8,105.19
1974250343,4,16,89.39
1974601157,4,1,70.54
1975562881,1,4,81.83
1975646962,4,15,109.85
1975654602,8,5,-111.11
1975720529,6,4,173.08
1975846980,16,4,-171.78
1975858982,5,8,98.96
1975880816,5,4,-78.21
1975910911,5,16,86.90
1976083660,5,6,70.18
1976213937,8,4,-133.50
1976452042,4,5,44.38
1976480985,4,8,104.66
1976509729,8,6,-8.75
1976516014,4,16,91.74
1976555623,4,6,88.74
1976615926,15,4,12.27
1977386503,4,1,83.11
1977495222,16,4,61.71
1977919267,16,5,35.99
1977981610,4,15,105.01
1978234889,6,4,174.08
1978535804,8,4,-130.13
1978777145,4,16,94.18
1978778126,4,8,104.24
1979113778,16,4,-54.91
1979136255,1,4,125.44
1979211618,5,4,-155.50
1979216484,4,6,87.53
1979269848,15,5,-160.93
1979537111,16,1,-163.04
1979666305,15,4,122.98
1979802319,4,5,72.77
1979955108,1,15,70.80
1979957289,1,5,-53.02
1980055070,4,1,81.12
1980360809,4,15,98.70
1980708161,16,4,-131.95
1980720157,5,15,82.72
1980720880,5,1,35.27
1980835792,8,4,-129.45
1981034397,4,16,96.62
1981073178,4,8,103.95
1981149140,6,4,-166.26
1981572979,1,16,90.09
1981743235,4,6,88.74
1981755692,5,16,93.88
1981866145,1,8,91.55
1981889164,5,8,97.93
1981893973,1,4,118.33
1981974913,8,5,-92.77
1982125139,16,5,-71.41
1982283095,16,4,129.90
1982548793,15,4,-121.88
1982718886,6,5,-149.39
1982767593,5,4,-124.55
1982797925,4,15,91.82
1983114654,8,4,-131.12
1983288334,4,16,99.01
1983324184,4,1,68.53
1983365119,4,8,103.80
1983809980,4,5,61.74
1983842659,16,4,-23.17
1984150691,6,4,-99.96
1984188339,4,6,91.56
1984346279,1,4,80.12
1984729200,8,1,9.58
1984793271,5,6,63.07
1985161582,15,4,-97.73
1985270135,4,15,86.93
1985373839,8,4,-134.90
1985390397,16,4,-117.73
1985539425,4,16,101.31
1985653217,4,8,103.77
1985994773,15,1,108.82
1986134888,15,8,53.90
1986182691,4,1,81.87
1986197268,16,5,176.04
1986313315,16,1,81.83
1986610446,4,6,94.72
1986622866,6,4,-92.20
1986866814,5,4,-72.18
1986929434,16,4,154.72
1987026335,16,6,-162.31
1987094836,4,5,52.76
1987425616,15,5,-81.45
1987509525,15,4,-106.99
1987569416,5,15,73.78
1987571401,5,16,100.16
1987615255,8,4,-140.58
1987623675,6,1,-78.62
1987719671,4,15,86.11
1987788065,4,16,103.51
1987820230,1,4,123.11
1987909800,5,8,97.57
1987937035,4,8,103.88
1988077990,8,5,-87.37
1988462536,16,4,3.90
1988832575,4,1,82.83
1988877472,6,4,-128.72
1988907047,1,6,53.77
1989070869,4,6,95.59
1989655829,15,4,-136.23
1989841004,8,4,-147.92
1989861090,5,4,-166.97
1989919697,15,6,-103.80
1989992192,16,4,-110.48
1990034582,4,16,105.58
1990118302,4,15,88.65
1990199676,16,5,62.66
1990216394,4,8,104.10
1990267979,6,5,173.52
1990713615,1,4,123.07
1990802218,4,5,72.43
1991068863,6,16,93.93
1991127755,6,4,-163.13
1991170678,1,16,100.52
1991520650,16,4,165.91
1991657887,4,6,92.36
1991670639,15,4,-173.95
1992021306,4,1,67.33
1992053125,8,4,-156.69
1992060003,1,8,91.53
1992176077,1,15,71.14
1992279251,4,16,107.53
1992472074,4,15,92.84
1992491321,4,8,104.41
1992873015,16,1,-37.95
1992887081,5,6,71.20
1993049969,16,4,29.39
1993155334,1,4,82.62
1993335604,15,5,-123.10
1993368466,5,16,105.48
1993484490,6,4,172.85
1993528336,6,8,78.88
1993609568,15,4,125.74
1993799690,5,4,-112.02
1993914948,5,8,97.94
1993965912,8,5,-94.84
1994018514,5,15,85.18
1994178726,16,5,-55.04
1994253454,8,4,-166.66
1994374026,4,6,88.23
1994442023,6,15,60.09
1994522304,4,16,109.35
1994582054,16,4,-101.96
1994635956,1,5,-53.42
1994739193,8,1,3.22
1994761996,4,8,104.82
1994781348,4,5,57.29
1994794308,4,15,97.44
1994974614,4,1,80.31
1995294532,5,1,36.63
1995510902,15,4,52.72
1996050553,6,4,175.61
1996118693,16,4,175.77
1996288612,15,1,53.81
1996443443,8,4,-177.31
1996458230,1,4,119.70
1996763937,4,16,111.05
1996991424,8,6,-21.09
1997009237,4,6,87.62
1997028698,4,8,105.30
1997095549,4,15,101.78
1997400145,15,4,-40.67
1997620734,4,1,83.93
1997661540,16,4,62.94
1997825037,5,4,-71.50
1997888516,4,5,63.67
1998170520,16,5,-170.31
1998383842,15,5,156.53
1998624158,8,4,170.09
1999004317,4,16,112.63
1999052009,6,4,-157.58
1999153224,5,16,109.86
1999212228,16,4,-83.94
1999291760,4,8,105.84
1999296010,15,4,-120.54
1999382868,4,15,105.61
1999421768,16,1,-155.91
1999483772,16,6,61.06
1999488022,6,5,-150.04
1999516074,4,6,89.15
1999523862,1,4,126.37
1999672426,8,5,-112.98
1999902096,5,8,98.94
2000237897,5,15,97.42
2000691951,4,1,67.68
2000710992,1,16,108.09
2000729150,5,4,-161.40
2000772291,16,4,-167.73
2000796421,8,4,157.37
2001214647,15,4,-171.38
2001243588,4,16,114.10
2001551542,4,8,106.42
2001613085,5,6,61.73
2001660915,4,15,108.85
2001804425,4,5,71.15
2001952700,4,6,92.19
2001956660,6,4,-91.30
2001979145,1,4,87.86
2002172140,1,8,93.64
2002205262,16,5,80.11
2002343224,16,4,104.12
2002933975,1,15,93.72
2002960977,8,4,143.83
2003172093,15,4,138.07
