UT,Origin,Target,PhaseAngle
1866854478,4,5,72.40
1866977419,5,6,71.49
1867319121,8,6,92.94
1867534235,8,4,131.52
1867560588,6,4,39.36
1867764212,4,8,105.67
1868082718,16,4,179.08
1868169158,5,8,99.66
1868180458,6,8,79.40
1868313565,8,1,178.97
1868508004,4,16,124.44
1868589468,16,5,176.30
1868677117,1,4,174.18
1868681618,15,4,169.26
1868856072,16,6,173.27
1868966884,4,15,117.04
1869120320,6,1,86.43
1869180753,4,1,82.85
1869552110,5,16,121.45
1869662384,4,6,93.72
1869796094,5,4,132.88
1869797913,8,4,134.03
1870061895,4,8,105.06
1870094263,15,5,175.41
1870101487,6,4,50.79
1870326953,16,4,179.21
1870740486,4,16,124.99
1870776427,1,8,92.75
1870851781,1,6,51.30
1870869094,4,5,64.32
1870961294,15,4,170.53
1871181588,16,1,174.57
1871235542,4,15,117.12
1871359006,5,15,105.68
1871538392,1,4,144.79
1872061591,8,4,136.78
1872358106,4,6,89.12
1872359793,4,8,104.55
1872368130,4,1,67.32
1872369589,6,16,114.25
1872570488,16,4,179.34
1872642386,6,4,62.16
1872782635,1,16,119.53
1872819788,8,5,179.19
1872972720,4,16,125.50
1873238124,15,4,172.34
1873508741,4,15,116.51
1873927082,5,4,75.74
1874111489,15,1,175.98
1874123005,6,5,115.85
1874201131,5,8,98.37
1874325269,8,4,139.73
1874379288,16,5,175.93
1874394567,4,5,45.42
1874396905,1,4,167.27
1874656553,4,8,104.16
1874813358,16,4,179.47
1875033360,4,6,87.51
1875183284,6,4,67.91
1875183284,4,6,67.91
1875204761,4,16,125.94
1875320582,5,16,122.55
1875322866,4,1,80.29
1875324419,15,6,173.59
1875376710,5,6,61.51
1875513996,15,4,174.66
1875789383,4,15,115.07
1876349389,15,5,177.81
1876588946,8,4,142.84
1876837749,1,15,90.40
1876950963,4,8,103.90
1877055556,16,4,179.60
1877116312,5,4,162.76
1877194696,1,5,51.20
1877436605,4,16,126.35
1877449440,1,4,173.30
1877724183,4,6,58.72
1877740041,5,15,99.18
1877790721,15,4,177.45
1877850230,4,5,72.77
1877856997,5,1,35.37
1877969012,4,1,83.95
1878081979,4,15,112.60
1878490455,8,1,179.68
1878841927,8,5,178.85
1878852624,8,4,146.06
1879242052,4,8,103.78
1879297224,16,4,179.74
1879522426,6,4,173.06
1879668321,4,16,126.70
1880072882,15,4,179.09
1880196470,16,5,176.04
1880227493,5,8,97.66
1880249630,1,4,157.25
1880265082,4,6,39.16
1880393827,4,15,108.88
1880732267,16,1,174.05
1880827045,5,4,120.25
1881003420,1,8,91.25
1881038470,4,1,67.69
1881091929,5,16,123.30
1881116302,8,4,149.36
1881529183,4,8,103.79
1881538314,16,4,179.87
1881850655,4,5,60.29
1881899942,4,16,127.00
1882051200,6,4,175.57
1882297175,1,16,120.80
1882438389,15,4,160.09
1882527144,6,5,125.15
1882720633,15,5,176.74
1882737073,4,15,103.68
1882805980,6,4,33.85
1882805980,4,6,33.85
1883180071,1,4,159.81
1883379980,8,4,152.69
1883778911,16,4,180.00
1883811837,5,6,70.60
1883811951,4,8,103.92
1884108622,4,1,78.43
1884131455,4,16,127.26
1884446527,5,15,83.99
1884810304,15,4,145.71
1884865918,8,5,178.69
1884871187,6,15,35.69
1884904758,5,4,71.17
1885045872,4,5,57.30
1885129015,4,15,97.11
1885346879,6,4,41.27
1885399069,15,1,177.65
1885643658,8,4,155.99
1885931575,16,15,171.19
1885980913,16,5,175.76
1886019064,16,4,179.87
1886090243,4,8,104.16
1886207307,1,4,173.00
1886240946,5,8,97.67
1886362955,4,16,127.47
1886763784,4,1,84.51
1886867758,5,16,123.72
1887180428,15,4,139.32
1887466952,4,6,92.90
1887578225,4,15,90.41
1887809323,16,6,169.82
1887846107,5,4,166.02
1887887778,6,4,53.03
1887907335,8,4,159.22
1888067111,8,6,105.75
1888258811,16,4,179.73
1888364146,4,8,104.50
1888558494,6,1,86.09
1888594396,4,16,127.64
1888683497,8,1,179.46
1888851406,4,5,72.10
1888946249,1,4,177.04
1889304562,15,5,174.36
1889451847,1,15,59.92
1889541571,15,4,140.43
1889698254,4,1,70.08
1889801577,6,8,79.20
1890050194,4,15,86.37
1890171013,8,4,162.34
1890178167,4,6,88.52
1890278863,16,1,173.85
1890428676,6,4,63.87
1890498075,16,4,179.60
1890633867,4,8,104.93
1890760097,1,6,42.66
1890825873,4,16,127.75
1890853562,8,5,177.76
1890931275,6,5,116.08
1890942782,6,16,115.64
1891169027,1,8,92.12
1891311635,5,15,73.56
1891748407,1,5,56.51
1891765820,16,5,175.55
1891836227,1,16,121.09
1891858610,5,4,107.84
1891890385,15,4,146.88
1891960756,1,4,152.82
1892150161,5,6,63.01
1892237221,5,8,98.37
1892434691,8,4,165.28
1892488825,4,15,86.46
1892511883,5,1,36.97
1892649802,5,16,123.80
1892737527,16,4,179.46
1892815440,4,5,55.66
1892829065,4,6,87.56
1892886137,4,1,76.33
1892899687,4,8,105.42
1892969575,6,4,67.63
1892969575,4,6,67.63
1893057394,4,16,127.82
1893312006,8,15,68.28
1894226906,15,4,156.27
1894698369,8,4,167.99
1894876053,4,15,89.52
1894904909,15,8,58.30
1894947364,1,4,173.35
1894975716,16,4,179.34
1895013261,15,16,102.56
1895161942,4,8,105.97
1895288957,4,16,127.85
1895510474,4,6,55.06
1895562118,4,1,84.61
1895850458,5,4,73.28
1895904420,4,5,65.94
1896004255,15,5,177.24
1896552556,15,4,166.66
1896860393,8,5,177.76
1896962050,8,4,170.37
1897214152,16,4,179.21
1897221430,4,15,93.89
1897319144,6,4,173.05
1897421014,4,8,106.56
1897520654,4,16,127.83
1897552836,16,5,175.43
1897654571,15,1,177.30
1897735766,1,4,179.93
1897787117,5,15,84.18
1898051372,4,6,36.81
1898215516,5,8,99.61
1898379125,4,1,73.70
1898440232,5,16,123.54
1898760396,5,4,158.21
1898849556,8,1,178.85
1898868331,15,4,176.81
1899225724,8,4,172.33
1899335421,6,5,124.97
1899452281,16,4,179.08
1899538063,4,15,98.47
1899677232,4,8,107.17
1899752523,4,16,127.75
1899821344,6,4,176.54
1899834619,16,1,174.00
1899853505,4,5,70.52
1900592271,6,4,34.56
1900592271,4,6,34.56
1900646101,5,6,69.57
1900736714,1,4,146.68
1900835405,1,15,82.55
1901175089,15,4,173.77
1901250089,1,8,94.72
1901415225,1,16,120.34
1901489430,8,4,173.73
1901652820,4,1,74.03
1901691431,16,4,178.94
1901835571,4,15,102.71
1901930992,4,8,107.80
1901984533,4,16,127.63
1902525774,15,5,176.61
1902858390,8,5,178.05
1902885049,5,4,96.10
1903133170,6,4,43.31
1903344000,16,5,175.41
1903602399,15,4,173.71
1903661676,1,4,174.45
1903753080,8,4,174.48
1903753348,4,5,50.69
1903928049,16,4,178.83
1904015650,5,15,96.72
1904120425,4,15,106.40
1904177868,5,8,101.13
1904182572,4,8,108.44
1904216802,4,16,127.44
1904241668,5,16,122.90
1904361974,4,1,84.29
1904681068,15,6,167.45
1905277722,4,6,92.00
1905674068,6,4,55.25
1905949116,15,4,171.25
1906016758,8,4,174.65
1906165832,16,4,178.70
1906396819,4,15,109.52
1906432278,4,8,109.07
1906449338,4,16,127.20
1906513058,1,5,53.37
1906532614,1,4,178.14
1906743922,5,4,88.65
1906852072,4,5,70.20
1907097021,4,1,77.21
1907271274,16,6,158.76
1907288674,5,1,35.34
1907739560,6,5,116.45
1907995186,4,6,88.07
1908214967,6,4,65.36
1908214967,4,6,65.36
1908275104,15,4,169.58
1908282566,8,4,174.47
1908403411,16,4,178.58
1908451947,6,1,78.20
1908667708,4,15,112.08
1908680422,4,8,109.68
1908682190,4,16,126.91
1908815101,8,6,113.81
1908845754,8,5,178.55
1908855224,15,5,174.47
1908926703,5,6,64.58
1908961122,8,1,178.71
1908987021,15,1,176.13
1909141543,16,5,175.50
1909414462,16,1,174.53
1909504857,1,4,142.01
1909748690,5,4,147.24
1909785656,6,16,112.29
1910057509,5,16,121.81
1910127953,5,8,102.70
1910173333,5,15,104.08
1910277773,6,8,87.99
1910405296,4,1,71.67
1910550737,8,4,174.30
1910584840,15,4,168.66
1910640985,16,4,178.46
1910755866,4,6,66.75
1910796247,6,15,84.11
1910853126,4,5,68.11
1910909637,1,6,34.08
1910915406,4,16,126.55
1910927221,4,8,110.27
1910935172,4,15,114.12
1911056721,1,16,118.29
1911263582,1,8,97.73
1911474268,1,15,97.56
1912353751,1,4,176.24
1912463443,6,4,175.02
1912815472,8,4,174.23
1912878554,16,4,178.34
1912882363,15,4,168.40
1913149101,4,16,126.11
1913161509,4,1,83.59
1913172934,4,8,110.82
1913200921,4,15,115.66
1913296764,4,6,51.12
1913901813,5,4,85.54
1914643197,4,5,46.09
1914822369,8,5,179.11
1914948125,16,5,175.72
1915077006,8,4,174.26
1915094928,15,5,174.68
1915109217,6,4,173.29
1915116176,16,4,178.23
1915170966,15,4,168.75
1915325706,1,4,176.34
1915383289,4,16,125.60
1915417761,4,8,111.34
1915466521,4,15,116.68
1915837663,6,4,35.12
1915837663,4,6,35.12
1915846091,4,1,80.02
1915892321,5,16,120.18
1916070100,5,8,104.13
1916143699,6,5,124.64
1916351141,5,15,106.38
1917335720,8,4,174.38
1917353976,16,4,178.12
1917453330,15,4,169.68
1917479610,5,6,68.42
1917539018,5,4,124.34
1917618067,4,16,125.01
1917661885,4,8,111.82
1917733476,4,15,117.14
1917831950,4,5,72.21
1918261309,1,4,139.77
1918378562,6,4,35.63
1918378562,4,6,35.63
1919016623,8,1,179.01
1919037717,16,1,175.55
1919139306,4,1,69.46
1919591707,16,4,178.01
1919598845,8,4,174.51
1919731674,15,4,171.16
1919793123,15,1,175.41
1919853537,4,16,124.33
1919905568,4,8,112.25
1920003592,4,15,116.98
1920766893,16,5,176.09
1920767209,5,4,135.02
1920789467,8,5,179.31
1920796561,1,16,114.38
1920919460,6,4,45.45
1921046453,1,4,178.01
1921210697,1,5,53.02
1921241753,1,8,100.12
1921327355,15,5,176.64
1921752236,5,16,117.85
1921829752,16,4,177.92
1921846798,4,5,64.93
1921860185,5,1,36.53
1921862502,8,4,174.13
1921959204,4,1,82.52
1922007911,15,4,173.17
1922008755,5,8,105.30
1922089808,4,16,123.55
1922148926,4,8,112.62
1922279267,4,15,116.06
1922383428,1,15,94.12
1922637938,5,15,103.18
1923093770,4,6,91.07
1923460359,6,4,57.41
1924068708,16,4,177.83
1924112729,1,4,174.81
1924126301,8,4,172.79
1924283909,15,4,175.68
1924327003,4,16,122.66
1924392129,4,8,112.95
1924547838,6,5,116.94
1924563857,4,15,114.24
1924616210,4,1,82.07
1924904212,5,4,76.93
1925426773,4,5,44.69
1925707675,5,6,66.14
1925808039,4,6,87.76
1926001258,6,4,66.56
1926001258,4,6,66.56
1926306738,16,4,177.75
1926389858,8,4,170.45
1926561515,15,4,178.63
1926565264,4,16,121.66
1926603996,16,5,176.64
1926635400,4,8,113.22
1926733225,16,6,150.78
1926749067,8,5,178.90
1926862771,4,15,111.32
1927001683,1,4,141.58
1927631973,15,5,178.08
1927645721,5,16,114.61
1927849724,4,1,67.78
1927948264,5,8,106.10
1928162753,5,4,159.63
1928542156,4,6,65.20
1928545614,16,4,177.68
1928653564,8,4,167.19
1928732121,16,1,177.20
1928804758,4,16,120.53
1928826178,4,5,72.79
1928857006,6,1,66.16
1928875931,15,4,171.66
1928878880,4,8,113.43
1929032563,8,1,179.61
1929174574,5,15,92.06
1929184956,4,15,107.06
1929311009,6,16,99.93
1929563090,8,6,106.35
1929830793,1,4,171.12
1930244664,6,8,92.85
1930285161,6,4,174.14
1930696121,1,16,107.50
1930716404,1,6,35.95
1930753430,4,1,81.12
1930785074,16,4,177.62
1930901176,15,1,179.32
1930917242,8,4,163.24
1931045762,4,16,119.24
1931083055,4,6,47.18
1931122781,4,8,113.58
1931218035,1,8,101.34
1931244813,15,4,153.71
1931544773,4,15,101.29
1931797269,5,4,122.40
1932467878,16,5,177.36
1932703859,8,5,178.38
1932830549,4,5,61.02
1932890819,1,4,173.68
1932893378,6,4,173.76
1932951976,6,5,124.14
1933025040,16,4,177.58
1933180898,8,4,158.81
1933288484,4,16,117.79
1933367258,4,8,113.68
1933399756,4,1,83.46
1933584418,5,16,110.12
1933617036,15,4,142.27
1933623954,6,4,34.07
1933623954,4,6,34.07
1933892824,5,8,106.50
1933959412,4,15,94.41
1934108983,15,5,175.02
1934307320,15,6,100.27
1934311727,5,6,67.16
1934732125,1,15,63.43
1935267009,16,4,177.57
1935444598,8,4,154.07
1935533232,4,16,116.17
1935612580,4,8,113.70
1935722757,1,4,149.85
1935808082,1,5,56.50
1935886198,5,4,71.60
1935984368,15,4,138.96
1936043169,5,15,75.63
1936065800,4,5,55.12
1936164852,6,4,37.02
1936164852,4,6,37.02
1936424303,4,15,88.39
1936532824,4,1,67.26
1936643201,5,1,36.30
1937506681,16,4,177.57
1937708276,8,4,149.23
1937780442,4,16,114.34
1937858893,4,8,113.67
1938340926,15,4,142.42
1938360628,16,5,178.15
1938539432,16,1,179.63
1938614611,1,4,163.55
1938656766,8,5,177.96
1938705751,6,4,47.66
1938850529,5,4,166.67
1938888591,4,15,85.94
1939033729,8,1,179.69
1939542533,4,1,79.41
1939583257,5,16,103.98
1939748715,16,4,177.60
1939826772,4,5,72.28
1939846265,5,8,106.45
1939971953,8,4,144.48
1940030614,4,16,112.28
1940106485,4,8,113.57
1940684881,15,4,150.27
1940710829,6,15,39.20
1940791686,15,5,175.32
1940857781,1,16,95.71
1940913481,4,6,90.19
1941223595,1,8,101.20
1941246650,6,4,59.48
1941307283,4,15,87.38
1941356115,6,5,117.53
1941656552,1,4,173.08
1941991620,16,4,177.66
1942191638,4,1,84.28
1942235631,8,4,140.01
1942284288,4,16,109.99
1942355621,4,8,113.40
1942493936,5,6,67.62
1942718648,5,15,77.84
1942829215,5,4,109.92
1943017038,15,4,160.24
1943079331,15,1,175.86
1943616009,4,6,87.58
1943676748,4,15,91.13
1943787548,6,4,67.42
1943787548,4,6,67.42
1943798766,4,5,56.48
1944235366,16,4,177.75
1944289185,16,5,178.50
1944425601,1,4,166.49
1944499309,8,4,135.96
1944542272,4,16,107.43
1944606591,4,8,113.17
1944610860,8,5,177.74
1945194525,4,1,68.63
1945338791,15,4,170.64
1945656880,5,16,95.85
1945811984,5,8,105.95
1946009661,4,15,95.67
1946195177,16,6,154.53
1946328447,4,6,62.95
1946480376,16,4,177.89
1946523715,1,15,77.11
1946762964,8,4,132.44
1946805382,4,16,104.60
1946838406,5,4,72.22
1946859716,4,8,112.87
1946895082,4,5,64.88
1947396767,1,4,156.28
1947418032,15,5,178.08
1947650976,15,4,179.28
1948099841,6,4,173.50
1948317999,4,15,100.16
1948324511,4,1,77.42
1948515619,16,1,177.22
1948726591,16,4,178.07
1948869346,4,6,43.49
1948926638,6,1,64.23
1949026665,8,4,129.51
1949030683,5,15,91.45
1949046843,8,1,179.07
1949074720,4,16,101.50
1949115392,4,8,112.50
1949743609,5,4,159.86
1949760254,6,5,123.50
1950040836,15,4,175.63
1950198086,1,6,43.25
1950259299,16,5,177.70
1950311080,8,6,93.29
1950405642,1,4,173.09
1950497580,6,8,89.76
1950569153,8,5,177.73
1950610025,4,15,104.20
1950630977,1,5,51.16
1950672428,6,4,174.40
1950829004,4,5,70.85
1950975845,16,4,178.29
1950980283,6,16,62.40
1950988442,4,1,84.62
1951141879,5,6,65.83
1951283781,5,1,35.46
1951285965,1,8,99.65
1951290342,8,4,127.20
1951351227,4,16,98.16
1951370850,1,16,78.33
1951374002,4,8,112.06
1951410244,4,6,33.62
1951410313,6,4,33.61
1951792637,5,8,105.01
1951803562,5,16,86.25
1952402141,15,4,172.66
1952891187,4,15,107.67
1953162331,1,4,178.95
1953262505,16,4,170.49
1953554020,8,4,125.52
1953635762,4,16,94.68
1953635934,4,8,111.55
1953824272,15,5,175.15
1953856884,5,4,98.03
1953860981,4,1,71.80
1953951143,6,4,38.66
1954645776,15,1,177.01
1954740375,15,4,170.51
1954742285,4,5,51.54
1955165175,4,15,110.57
1955207346,5,15,101.32
1955551137,16,4,161.80
1955817698,8,4,124.45
1955901645,4,8,110.97
1955928154,4,16,91.26
1956047485,4,6,94.02
1956175459,1,4,149.66
1956269857,16,5,176.43
1956492042,6,4,49.90
1956534454,8,5,177.95
1957059588,15,4,169.14
1957097075,4,1,75.21
1957201920,1,15,96.00
1957434510,4,15,112.93
1957487374,15,6,174.96
1957629222,8,16,15.71
1957742945,5,4,84.68
1957789548,5,8,103.69
1957833706,4,5,69.67
1957840342,16,4,154.20
1957967396,5,16,78.20
1958081376,8,4,123.95
1958164393,6,5,118.20
1958171528,4,8,110.32
1958227050,4,16,88.16
1958690015,16,1,174.43
1958734808,4,6,89.40
1959032941,6,4,61.43
1959097044,8,1,178.72
1959133314,1,4,173.81
1959285892,5,6,68.97
1959364175,15,4,168.48
1959701147,4,15,114.77
1959787758,4,1,84.51
1960094067,15,5,174.32
1960128493,16,4,148.23
1960345054,8,4,124.00
1960445966,4,8,109.62
1960529242,4,16,85.73
1960723584,5,4,149.23
1961366037,5,15,105.93
1961418799,4,6,87.52
1961423592,1,8,96.92
1961573839,6,4,67.87
1961573839,4,6,67.87
1961657906,15,4,168.46
1961829255,4,5,68.58
1961860538,1,16,68.91
1961960371,1,4,179.11
1961966665,4,15,116.11
1962306756,16,5,175.46
1962414311,16,4,144.01
1962509094,8,5,178.39
1962559863,4,1,75.50
1962608732,8,4,124.56
1962725128,4,8,108.87
1962830674,4,16,84.23
1963070268,16,8,12.72
1963802200,5,8,102.10
1963943830,15,4,169.05
1964048828,5,16,76.23
1964096022,6,15,84.89
1964114738,4,6,60.04
1964232596,4,15,116.92
1964696479,16,4,141.49
1964872409,8,4,125.57
1964875601,5,4,87.23
1964948000,1,4,144.15
1965009075,4,8,108.10
1965127808,4,16,83.76
1965177346,1,5,56.75
1965249693,16,15,121.13
1965485836,15,1,175.08
1965642745,4,5,46.78
1965699702,16,6,173.69
1965857211,4,1,72.86
1965906876,6,4,173.13
1965953456,5,1,36.95
1966224416,15,4,170.19
1966320537,15,5,175.56
1966500517,4,15,117.16
1966568532,6,5,122.74
1966655637,4,6,40.27
1966782304,8,15,128.97
1966974447,16,4,140.41
1967136087,8,4,127.01
1967297573,4,8,107.31
1967418585,4,16,84.23
1967588951,5,15,105.46
1967836929,1,4,175.25
1967969297,5,6,64.45
1967988325,1,15,96.57
1968342800,16,5,175.19
1968405047,6,1,70.63
1968447363,6,4,175.21
1968494466,8,5,178.95
1968501733,15,4,171.88
1968560100,5,4,117.15
1968587665,4,1,84.00
1968772447,4,15,116.72
1968809819,4,5,71.98
1968948179,16,1,174.09
1969196535,6,4,33.69
1969196535,4,6,33.69
1969202292,8,1,178.81
1969247713,16,4,140.51
1969399765,8,4,128.82
1969552545,1,6,50.03
1969590015,4,8,106.55
1969702344,4,16,85.47
1969827344,5,8,100.44
1970018891,5,16,80.23
1970755608,1,4,177.22
1970777634,15,4,174.08
1971051054,4,15,115.48
1971059070,8,6,92.58
1971294469,4,1,78.69
1971516402,16,4,141.49
1971631589,1,8,93.77
1971663443,8,4,130.97
1971737434,6,4,40.50
1971738666,5,4,137.14
1971855794,1,16,77.42
1971867271,6,8,79.79
1971885559,4,8,105.83
1971979382,4,16,87.25
1972086127,6,16,68.05
1972580662,15,5,177.96
1972824190,4,5,65.53
1973054028,15,4,176.77
1973340402,4,15,113.26
1973710899,1,4,140.52
1973780708,16,4,143.09
1973849506,4,6,93.24
1973927121,8,4,133.41
1973987463,5,15,98.40
1974183004,4,8,105.19
1974250349,4,16,89.39
1974278333,6,4,52.15
1974350719,16,5,175.64
1974490736,8,5,179.31
1974601168,4,1,70.54
1974972670,6,5,118.93
1975332853,15,4,179.87
1975646955,4,15,109.85
1975858984,5,8,98.96
1975880817,5,4,78.21
1975910914,5,16,86.90
1976040883,16,4,145.15
1976083657,5,6,70.18
1976190799,8,4,136.11
1976452030,4,5,44.38
1976460565,15,1,179.12
1976480976,4,8,104.66
1976516027,4,16,91.74
1976519772,1,4,177.34
1976555612,4,6,88.74
1976819231,6,4,63.21
1977386498,4,1,83.11
1977680645,15,4,164.25
1977981603,4,15,105.01
1978297466,16,4,147.47
1978454476,8,4,139.01
1978777156,4,16,94.17
1978778117,4,8,104.24
1978964192,15,5,176.49
1979075902,16,1,176.22
1979211635,5,4,155.49
1979216479,4,6,87.53
1979360130,6,4,67.81
1979360130,4,6,67.81
1979363335,8,1,179.38
1979546020,1,4,175.54
1979802331,4,5,72.77
1979955108,1,15,70.80
1979957255,1,5,53.02
1980051728,15,4,148.36
1980055082,4,1,81.12
1980316788,16,5,176.52
1980360806,4,15,98.70
1980503872,8,5,179.00
1980550846,16,4,149.95
1980718154,8,4,142.09
1980720163,5,15,82.72
1980720898,5,1,35.27
1981034385,4,16,96.62
1981073176,4,8,103.95
1981502948,15,16,69.13
1981572989,1,16,90.09
1981755691,5,16,93.88
1981866152,1,8,91.55
1981889161,5,8,97.93
1981901029,4,6,56.55
1982423023,15,4,140.06
1982459981,1,4,140.02
1982767569,5,4,124.55
1982797920,4,15,91.82
1982801375,16,4,152.51
1982981832,8,4,145.29
1983288340,4,16,99.01
1983324188,4,1,68.53
1983365105,4,8,103.80
1983376809,6,5,121.88
1983706445,6,4,173.03
1983809988,4,5,61.73
1984441927,4,6,37.66
1984786642,15,4,139.62
1984793258,5,6,63.07
1985049444,16,4,155.08
1985245510,8,4,148.58
1985264527,1,4,174.93
1985270119,4,15,86.93
1985539416,4,16,101.31
1985563899,15,5,174.37
1985653225,4,8,103.77
1986134890,15,8,53.90
1986182681,4,1,81.87
1986218651,6,4,176.14
1986240577,16,5,177.51
1986527790,8,5,178.75
1986611191,16,6,169.76
1986866841,5,4,72.18
1986982826,6,4,34.23
1986982826,4,6,34.23
1987094752,4,5,52.76
1987138374,15,4,145.06
1987295306,16,4,157.63
1987509188,8,4,151.90
1987569424,5,15,73.78
1987571412,5,16,100.16
1987623667,6,1,78.62
1987719680,4,15,86.11
1987788076,4,16,103.51
1987909801,5,8,97.57
1987937039,4,8,103.88
1988329021,1,4,174.20
1988452742,15,1,175.06
1988832589,4,1,82.83
1988907055,1,6,53.77
1989002321,16,1,178.98
1989477614,15,4,153.97
1989523725,6,4,42.49
1989539337,16,4,160.11
1989555457,8,1,179.77
1989772865,8,4,155.21
1989861040,5,4,166.98
1989919715,15,6,103.80
1990034582,4,16,105.58
1990118291,4,15,88.65
1990216380,4,8,104.10
1990802232,4,5,72.43
1991068877,6,16,93.93
1991170686,1,16,100.52
1991191053,1,4,144.68
1991657881,4,6,92.36
1991780948,6,5,119.71
1991781685,16,4,162.53
1991805655,15,4,164.26
1991807059,8,6,105.14
1992021318,4,1,67.33
1992036543,8,4,158.47
1992059989,1,8,91.53
1992064623,6,4,54.38
1992128367,16,5,178.29
1992176078,1,15,71.14
1992259052,15,5,177.53
1992279239,4,16,107.53
1992472068,4,15,92.84
1992491321,4,8,104.41
1992550067,8,5,178.69
1992887091,5,6,71.20
1993368455,5,16,105.48
1993528336,6,8,78.88
1993799685,5,4,112.02
1993914946,5,8,97.94
1994018506,5,15,85.18
1994022568,16,4,164.87
1994048721,1,4,167.37
1994123629,15,4,174.54
1994300221,8,4,161.62
1994374025,4,6,88.23
1994442011,6,15,60.09
1994522318,4,16,109.35
1994605522,6,4,64.80
1994605522,4,6,64.80
1994635955,1,5,53.42
1994761998,4,8,104.82
1994781350,4,5,57.29
1994794302,4,15,97.44
1994974602,4,1,80.31
1995294527,5,1,36.63
1996262193,16,4,167.13
1996432378,15,4,175.83
1996563899,8,4,164.61
1996763929,4,16,111.05
1997028698,4,8,105.30
1997095549,4,15,101.78
1997101518,1,4,173.31
1997146421,6,4,67.18
1997146421,4,6,67.18
1997620731,4,1,83.93
1997825028,5,4,71.50
1997888502,4,5,63.67
1997987645,16,5,178.54
1998500652,16,4,169.30
1998531531,8,5,177.72
1998764227,15,5,176.38
1998773142,16,1,178.65
1998827564,8,4,167.38
1998846437,15,4,174.39
1999004322,4,16,112.63
1999153236,5,16,109.85
1999291760,4,8,105.84
1999382881,4,15,105.60
1999687319,4,6,52.70
1999736064,8,1,179.03
1999902094,5,8,98.94
1999902574,1,4,157.02
2000185087,6,5,120.96
2000237893,5,15,97.42
2000276471,15,1,178.17
2000691965,4,1,67.67
2000710989,1,16,108.09
2000729166,5,4,161.40
2000738091,16,4,171.38
2001091255,8,4,169.84
2001198471,15,4,171.74
2001243597,4,16,114.10
2001499003,6,4,173.17
2001551552,4,8,106.41
2001613068,5,6,61.73
2001660926,4,15,108.85
2001804400,4,5,71.16
2002172139,1,8,93.64
2002228218,4,6,35.71
2002831930,1,4,159.91
2002933971,1,15,93.72
2002974661,16,4,173.37
2003354932,8,4,171.91
2003481874,4,16,115.46
2003528828,15,4,169.90
2003760448,4,1,78.46
2003808421,4,8,107.02
2003825044,16,5,178.21
2003932858,4,15,111.54
